head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
89	90	0.037469	4.501516482951643	-4665885.86572496	-8163379.296124121	-4662434.127261206	-8168006.559410225	-38.79718968908759	-73.33288391773159	-38.77292032555715	-73.3744513310671	Saavedra	False	Saavedra	False	2021-09-02	2021.669354	2021-09-15	2021.7068230000002
89	91	0.007332	2.5798078157412823	-4665885.86572496	-8163379.296124121	-4668231.857537704	-8161047.9420575	-38.79718968908759	-73.33288391773159	-38.813679732847696	-73.31194100782419	Saavedra	False	Saavedra	False	2021-09-02	2021.669354	2021-09-04	2021.676686
85	89	0.066822	2.1357120356026513	-4663179.658858828	-8163754.090214702	-4665885.86572496	-8163379.296124121	-38.778162904475955	-73.33625075033126	-38.79718968908759	-73.33288391773159	Saavedra	False	Saavedra	False	2021-08-08	2021.602532	2021-09-02	2021.669354
65	85	0.10606	44.98092394052506	-4666330.120890188	-8106067.910998489	-4663179.658858828	-8163754.090214702	-38.80031266671018	-72.81804698560742	-38.778162904475955	-73.33625075033126	Nueva Imperial	False	Saavedra	False	2021-07-01	2021.496472	2021-08-08	2021.602532
64	65	0.017606	22.9666673878419	-4693182.291741144	-8118141.70049371	-4666330.120890188	-8106067.910998489	-38.9888188793256	-72.92650768201543	-38.80031266671018	-72.81804698560742	Teodoro Schmidt	False	Nueva Imperial	False	2021-06-24	2021.4788660000002	2021-07-01	2021.496472
64	92	0.096451	114.46980713821911	-4693182.291741144	-8118141.70049371	-4829677.107828077	-8175189.233711756	-38.9888188793256	-72.92650768201543	-39.939215559275695	-73.43897439212628	Teodoro Schmidt	False	Valdivia	False	2021-06-24	2021.4788660000002	2021-07-29	2021.575317
2	64	0.14985	552.8606704296161	-4041893.3514663163	-7898090.787100175	-4693182.291741144	-8118141.70049371	-34.27625579134231	-70.94975669415669	-38.9888188793256	-72.92650768201543	Requinao	False	Teodoro Schmidt	False	2021-05-01	2021.3290160000001	2021-06-24	2021.4788660000002
1	2	0.004382	3.2567692119025593	-4038417.298167074	-7896255.323843874	-4041893.3514663163	-7898090.787100175	-34.25033004858392	-70.93326844719094	-34.27625579134231	-70.94975669415669	Requinao	False	Requinao	False	2021-04-29	2021.324634	2021-05-01	2021.3290160000001
104	105	0.005486	198.46948483810806	-3014142.9937837664	-7764236.11194348	-3223856.5840496887	-7837627.520122023	-26.273961261872202	-69.74731968871555	-27.959631424456795	-70.40660592561396	Diego de Almagro	False	Copiapo	False	2021-08-27	2021.654761	2021-08-29	2021.660247
104	106	6.999999999979e-06	0.4639626730848939	-3014142.9937837664	-7764236.11194348	-3013770.0958843413	-7764593.534580087	-26.273961261872202	-69.74731968871555	-26.270941221936187	-69.7505304708891	Diego de Almagro	False	Diego de Almagro	False	2021-08-27	2021.654761	2021-08-27	2021.654768
103	104	0.019266	25.107109620062815	-3025146.9617219954	-7738468.873449113	-3014142.9937837664	-7764236.11194348	-26.3630448406796	-69.51584864702514	-26.273961261872202	-69.74731968871555	Diego de Almagro	False	Diego de Almagro	False	2021-08-20	2021.6354950000002	2021-08-27	2021.654761
103	107	9.500000000001e-05	4.807639181943943	-3025146.9617219954	-7738468.873449113	-3028599.123387492	-7734368.224100915	-26.3630448406796	-69.51584864702514	-26.39097783645266	-69.47901188718211	Diego de Almagro	False	Diego de Almagro	False	2021-08-20	2021.6354950000002	2021-08-20	2021.63559
102	103	0.007315	6.133664686007826	-3019354.1842792663	-7742078.308886283	-3025146.9617219954	-7738468.873449113	-26.31615753910328	-69.54827275722765	-26.3630448406796	-69.51584864702514	Diego de Almagro	False	Diego de Almagro	False	2021-08-18	2021.6281800000002	2021-08-20	2021.6354950000002
102	108	0.00741	6.7782572482764385	-3019354.1842792663	-7742078.308886283	-3013064.1102152034	-7746236.616480214	-26.31615753910328	-69.54827275722765	-26.265223340364553	-69.58562746990464	Diego de Almagro	False	Diego de Almagro	False	2021-08-18	2021.6281800000002	2021-08-20	2021.63559
